,STATION,DATETIME,DAILY_ENTRY,DAILY_EXIT,DAILY_TOTAL
7064,BURNSIDE AV,2018-06-20,10030.0,4745.0,14775.0
7065,BURNSIDE AV,2018-06-21,10013.0,4960.0,14973.0
7066,BURNSIDE AV,2018-06-22,9761.0,5153.0,14914.0
7067,BURNSIDE AV,2018-06-23,6039.0,3727.0,9766.0
7068,BURNSIDE AV,2018-06-24,4928.0,3210.0,8138.0
7069,BURNSIDE AV,2018-06-25,9660.0,5222.0,14882.0
7070,BURNSIDE AV,2018-06-26,9986.0,5293.0,15279.0
7071,BURNSIDE AV,2018-06-27,9533.0,5330.0,14863.0
7072,BURNSIDE AV,2018-06-28,9021.0,4698.0,13719.0
7073,BURNSIDE AV,2018-06-29,8994.0,4696.0,13690.0
7074,BURNSIDE AV,2018-06-30,6227.0,3736.0,9963.0
7075,BURNSIDE AV,2018-07-01,4545.0,2985.0,7530.0
7076,BURNSIDE AV,2018-07-02,7896.0,4467.0,12363.0
7077,BURNSIDE AV,2018-07-03,9075.0,4935.0,14010.0
7078,BURNSIDE AV,2018-07-04,5287.0,3209.0,8496.0
7079,BURNSIDE AV,2018-07-05,8762.0,4517.0,13279.0
7080,BURNSIDE AV,2018-07-06,8713.0,4551.0,13264.0
7081,BUSHWICK AV,2018-05-26,1472.0,1093.0,2565.0
7082,BUSHWICK AV,2018-05-27,1318.0,1132.0,2450.0
7083,BUSHWICK AV,2018-05-28,1422.0,1222.0,2644.0
7084,BUSHWICK AV,2018-05-29,2247.0,1659.0,3906.0
7085,BUSHWICK AV,2018-05-30,2295.0,1709.0,4004.0
7086,BUSHWICK AV,2018-05-31,2330.0,1797.0,4127.0
7087,BUSHWICK AV,2018-06-01,2344.0,1785.0,4129.0
7088,BUSHWICK AV,2018-06-02,1932.0,1673.0,3605.0
7089,BUSHWICK AV,2018-06-03,1552.0,1360.0,2912.0
7090,BUSHWICK AV,2018-06-04,2160.0,1509.0,3669.0
7091,BUSHWICK AV,2018-06-05,2277.0,1792.0,4069.0
7092,BUSHWICK AV,2018-06-06,2379.0,1787.0,4166.0
7093,BUSHWICK AV,2018-06-07,2272.0,1699.0,3971.0
7094,BUSHWICK AV,2018-06-08,2434.0,1724.0,4158.0
7095,BUSHWICK AV,2018-06-09,1804.0,1560.0,3364.0
7096,BUSHWICK AV,2018-06-10,1446.0,1212.0,2658.0
7097,BUSHWICK AV,2018-06-11,2113.0,1532.0,3645.0
7098,BUSHWICK AV,2018-06-12,2268.0,1691.0,3959.0
7099,BUSHWICK AV,2018-06-13,2358.0,1815.0,4173.0
7100,BUSHWICK AV,2018-06-14,2368.0,1769.0,4137.0
7101,BUSHWICK AV,2018-06-15,2214.0,1633.0,3847.0
7102,BUSHWICK AV,2018-06-16,1819.0,1362.0,3181.0
7103,BUSHWICK AV,2018-06-17,1551.0,1226.0,2777.0
7104,BUSHWICK AV,2018-06-18,2204.0,1688.0,3892.0
7105,BUSHWICK AV,2018-06-19,2023.0,1198.0,3221.0
7106,BUSHWICK AV,2018-06-20,2105.0,1469.0,3574.0
7107,BUSHWICK AV,2018-06-21,2196.0,1494.0,3690.0
7108,BUSHWICK AV,2018-06-22,2194.0,1424.0,3618.0
7109,BUSHWICK AV,2018-06-23,1820.0,1388.0,3208.0
7110,BUSHWICK AV,2018-06-24,1618.0,1200.0,2818.0
7111,BUSHWICK AV,2018-06-25,2161.0,1479.0,3640.0
7112,BUSHWICK AV,2018-06-26,2144.0,1490.0,3634.0
7113,BUSHWICK AV,2018-06-27,2040.0,1411.0,3451.0
7114,BUSHWICK AV,2018-06-28,1998.0,1310.0,3308.0
7115,BUSHWICK AV,2018-06-29,2015.0,1211.0,3226.0
7116,BUSHWICK AV,2018-06-30,1654.0,1175.0,2829.0
7117,BUSHWICK AV,2018-07-01,1374.0,1100.0,2474.0
7118,BUSHWICK AV,2018-07-02,1976.0,1418.0,3394.0
7119,BUSHWICK AV,2018-07-03,1999.0,1529.0,3528.0
7120,BUSHWICK AV,2018-07-04,1322.0,1278.0,2600.0
7121,BUSHWICK AV,2018-07-05,2138.0,1474.0,3612.0
7122,BUSHWICK AV,2018-07-06,1985.0,1465.0,3450.0
7123,CANAL ST,2018-05-26,47125.0,45365.0,92490.0
7124,CANAL ST,2018-05-27,45803.0,38363.0,84166.0
7125,CANAL ST,2018-05-28,47304.0,40835.0,88139.0
7126,CANAL ST,2018-05-29,69338.0,55613.0,124951.0
7127,CANAL ST,2018-05-30,72516.0,57328.0,129844.0
7128,CANAL ST,2018-05-31,72415.0,56313.0,128728.0
7129,CANAL ST,2018-06-01,72677.0,58235.0,130912.0
7130,CANAL ST,2018-06-02,59587.0,51424.0,111011.0
7131,CANAL ST,2018-06-03,51164.0,41776.0,92940.0
7132,CANAL ST,2018-06-04,69729.0,55376.0,125105.0
7133,CANAL ST,2018-06-05,74205.0,57759.0,131964.0
7134,CANAL ST,2018-06-06,75066.0,59426.0,134492.0
7135,CANAL ST,2018-06-07,76010.0,61640.0,137650.0
7136,CANAL ST,2018-06-08,77000.0,60710.0,137710.0
7137,CANAL ST,2018-06-09,51293.0,41006.0,92299.0
7138,CANAL ST,2018-06-10,40191.0,31891.0,72082.0
7139,CANAL ST,2018-06-11,70130.0,56471.0,126601.0
7140,CANAL ST,2018-06-12,75034.0,58647.0,133681.0
7141,CANAL ST,2018-06-13,74547.0,58467.0,133014.0
7142,CANAL ST,2018-06-14,76007.0,60039.0,136046.0
7143,CANAL ST,2018-06-15,75673.0,59891.0,135564.0
7144,CANAL ST,2018-06-16,49479.0,41771.0,91250.0
7145,CANAL ST,2018-06-17,38246.0,31401.0,69647.0
7146,CANAL ST,2018-06-18,67688.0,54124.0,121812.0
7147,CANAL ST,2018-06-19,74565.0,58507.0,133072.0
7148,CANAL ST,2018-06-20,76983.0,59708.0,136691.0
7149,CANAL ST,2018-06-21,77144.0,61058.0,138202.0
7150,CANAL ST,2018-06-22,78871.0,59098.0,137969.0
7151,CANAL ST,2018-06-23,48802.0,38881.0,87683.0
7152,CANAL ST,2018-06-24,41957.0,33057.0,75014.0
7153,CANAL ST,2018-06-25,69889.0,55275.0,125164.0
7154,CANAL ST,2018-06-26,73844.0,58140.0,131984.0
7155,CANAL ST,2018-06-27,75542.0,57879.0,133421.0
7156,CANAL ST,2018-06-28,72127.0,57043.0,129170.0
7157,CANAL ST,2018-06-29,75812.0,58279.0,134091.0
7158,CANAL ST,2018-06-30,50683.0,42507.0,93190.0
7159,CANAL ST,2018-07-01,37643.0,31100.0,68743.0
7160,CANAL ST,2018-07-02,65515.0,52512.0,118027.0
7161,CANAL ST,2018-07-03,67638.0,52335.0,119973.0
7162,CANAL ST,2018-07-04,32688.0,25979.0,58667.0
7163,CANAL ST,2018-07-05,61671.0,51850.0,113521.0
7164,CANAL ST,2018-07-06,62597.0,50304.0,112901.0
7165,CANARSIE-ROCKAW,2018-05-26,5785.0,1714.0,7499.0
7166,CANARSIE-ROCKAW,2018-05-27,4755.0,1190.0,5945.0
7167,CANARSIE-ROCKAW,2018-05-28,5524.0,1367.0,6891.0
7168,CANARSIE-ROCKAW,2018-05-29,12386.0,2624.0,15010.0
7169,CANARSIE-ROCKAW,2018-05-30,10877.0,2959.0,13836.0
7170,CANARSIE-ROCKAW,2018-05-31,12663.0,3126.0,15789.0
7171,CANARSIE-ROCKAW,2018-06-01,12138.0,3293.0,15431.0
7172,CANARSIE-ROCKAW,2018-06-02,7169.0,2087.0,9256.0
7173,CANARSIE-ROCKAW,2018-06-03,5267.0,1750.0,7017.0
7174,CANARSIE-ROCKAW,2018-06-04,11707.0,3257.0,14964.0
7175,CANARSIE-ROCKAW,2018-06-05,12035.0,2946.0,14981.0
7176,CANARSIE-ROCKAW,2018-06-06,12367.0,3137.0,15504.0
7177,CANARSIE-ROCKAW,2018-06-07,12261.0,2994.0,15255.0
7178,CANARSIE-ROCKAW,2018-06-08,12003.0,2975.0,14978.0
7179,CANARSIE-ROCKAW,2018-06-09,7134.0,2133.0,9267.0
7180,CANARSIE-ROCKAW,2018-06-10,5140.0,1529.0,6669.0
7181,CANARSIE-ROCKAW,2018-06-11,12229.0,2706.0,14935.0
7182,CANARSIE-ROCKAW,2018-06-12,12706.0,2842.0,15548.0
7183,CANARSIE-ROCKAW,2018-06-13,12385.0,2968.0,15353.0
7184,CANARSIE-ROCKAW,2018-06-14,12648.0,2843.0,15491.0
7185,CANARSIE-ROCKAW,2018-06-15,10801.0,2707.0,13508.0
7186,CANARSIE-ROCKAW,2018-06-16,7042.0,2095.0,9137.0
7187,CANARSIE-ROCKAW,2018-06-17,4930.0,1542.0,6472.0
7188,CANARSIE-ROCKAW,2018-06-18,12138.0,2670.0,14808.0
7189,CANARSIE-ROCKAW,2018-06-19,12307.0,2567.0,14874.0
7190,CANARSIE-ROCKAW,2018-06-20,12336.0,2771.0,15107.0
7191,CANARSIE-ROCKAW,2018-06-21,12205.0,3298.0,15503.0
7192,CANARSIE-ROCKAW,2018-06-22,11503.0,2723.0,14226.0
7193,CANARSIE-ROCKAW,2018-06-23,6366.0,2082.0,8448.0
7194,CANARSIE-ROCKAW,2018-06-24,5255.0,1521.0,6776.0
7195,CANARSIE-ROCKAW,2018-06-25,11787.0,2910.0,14697.0
7196,CANARSIE-ROCKAW,2018-06-26,12139.0,2573.0,14712.0
7197,CANARSIE-ROCKAW,2018-06-27,10751.0,2635.0,13386.0
7198,CANARSIE-ROCKAW,2018-06-28,11368.0,3264.0,14632.0
7199,CANARSIE-ROCKAW,2018-06-29,10858.0,3378.0,14236.0
7200,CANARSIE-ROCKAW,2018-06-30,6203.0,2129.0,8332.0
7201,CANARSIE-ROCKAW,2018-07-01,4288.0,1599.0,5887.0
7202,CANARSIE-ROCKAW,2018-07-02,10674.0,2795.0,13469.0
7203,CANARSIE-ROCKAW,2018-07-03,11039.0,3100.0,14139.0
7204,CANARSIE-ROCKAW,2018-07-04,5246.0,1755.0,7001.0
7205,CANARSIE-ROCKAW,2018-07-05,10909.0,3037.0,13946.0
7206,CANARSIE-ROCKAW,2018-07-06,10164.0,3108.0,13272.0
7207,CARROLL ST,2018-05-26,4245.0,2280.0,6525.0
7208,CARROLL ST,2018-05-27,4038.0,2287.0,6325.0
7209,CARROLL ST,2018-05-28,4062.0,2321.0,6383.0
7210,CARROLL ST,2018-05-29,11840.0,4559.0,16399.0
7211,CARROLL ST,2018-05-30,12627.0,5043.0,17670.0
7212,CARROLL ST,2018-05-31,12709.0,5219.0,17928.0
7213,CARROLL ST,2018-06-01,12227.0,5349.0,17576.0
7214,CARROLL ST,2018-06-02,6226.0,3524.0,9750.0
7215,CARROLL ST,2018-06-03,5079.0,2786.0,7865.0
7216,CARROLL ST,2018-06-04,11632.0,4526.0,16158.0
7217,CARROLL ST,2018-06-05,12196.0,4859.0,17055.0
7218,CARROLL ST,2018-06-06,12602.0,5363.0,17965.0
7219,CARROLL ST,2018-06-07,11933.0,5022.0,16955.0
7220,CARROLL ST,2018-06-08,12138.0,5169.0,17307.0
7221,CARROLL ST,2018-06-09,6748.0,3596.0,10344.0
7222,CARROLL ST,2018-06-10,5576.0,2866.0,8442.0
7223,CARROLL ST,2018-06-11,11423.0,4498.0,15921.0
7224,CARROLL ST,2018-06-12,12216.0,5108.0,17324.0
7225,CARROLL ST,2018-06-13,12676.0,5444.0,18120.0
7226,CARROLL ST,2018-06-14,12457.0,5532.0,17989.0
7227,CARROLL ST,2018-06-15,10976.0,4978.0,15954.0
7228,CARROLL ST,2018-06-16,6521.0,4032.0,10553.0
7229,CARROLL ST,2018-06-17,5128.0,2733.0,7861.0
7230,CARROLL ST,2018-06-18,11179.0,4868.0,16047.0
7231,CARROLL ST,2018-06-19,11778.0,4961.0,16739.0
7232,CARROLL ST,2018-06-20,12001.0,5395.0,17396.0
7233,CARROLL ST,2018-06-21,12306.0,5399.0,17705.0
7234,CARROLL ST,2018-06-22,11165.0,5521.0,16686.0
7235,CARROLL ST,2018-06-23,6000.0,3194.0,9194.0
7236,CARROLL ST,2018-06-24,4831.0,2551.0,7382.0
7237,CARROLL ST,2018-06-25,10521.0,4535.0,15056.0
7238,CARROLL ST,2018-06-26,11350.0,5099.0,16449.0
7239,CARROLL ST,2018-06-27,10707.0,4616.0,15323.0
7240,CARROLL ST,2018-06-28,10560.0,4634.0,15194.0
7241,CARROLL ST,2018-06-29,10104.0,4770.0,14874.0
7242,CARROLL ST,2018-06-30,5453.0,2955.0,8408.0
7243,CARROLL ST,2018-07-01,3779.0,2211.0,5990.0
7244,CARROLL ST,2018-07-02,8823.0,3814.0,12637.0
7245,CARROLL ST,2018-07-03,8933.0,4030.0,12963.0
7246,CARROLL ST,2018-07-04,4004.0,2558.0,6562.0
7247,CARROLL ST,2018-07-05,8428.0,3967.0,12395.0
7248,CARROLL ST,2018-07-06,8084.0,3967.0,12051.0
7249,CASTLE HILL AV,2018-05-26,3318.0,3482.0,6800.0
7250,CASTLE HILL AV,2018-05-27,2809.0,3509.0,6318.0
7251,CASTLE HILL AV,2018-05-28,3186.0,3454.0,6640.0
7252,CASTLE HILL AV,2018-05-29,6060.0,6499.0,12559.0
7253,CASTLE HILL AV,2018-05-30,5171.0,4189.0,9360.0
7254,CASTLE HILL AV,2018-05-31,6984.0,9943.0,16927.0
7255,CASTLE HILL AV,2018-06-01,6592.0,6769.0,13361.0
7256,CASTLE HILL AV,2018-06-02,3917.0,4702.0,8619.0
7257,CASTLE HILL AV,2018-06-03,3006.0,3796.0,6802.0
7258,CASTLE HILL AV,2018-06-04,6695.0,6287.0,12982.0
7259,CASTLE HILL AV,2018-06-05,6875.0,6926.0,13801.0
7260,CASTLE HILL AV,2018-06-06,6999.0,7283.0,14282.0
7261,CASTLE HILL AV,2018-06-07,6661.0,6720.0,13381.0
7262,CASTLE HILL AV,2018-06-08,6982.0,6939.0,13921.0
7263,CASTLE HILL AV,2018-06-09,4234.0,5104.0,9338.0
7264,CASTLE HILL AV,2018-06-10,3094.0,4068.0,7162.0
7265,CASTLE HILL AV,2018-06-11,6614.0,6270.0,12884.0
7266,CASTLE HILL AV,2018-06-12,6867.0,6702.0,13569.0
7267,CASTLE HILL AV,2018-06-13,6881.0,6742.0,13623.0
7268,CASTLE HILL AV,2018-06-14,6926.0,6951.0,13877.0
7269,CASTLE HILL AV,2018-06-15,6184.0,6110.0,12294.0
7270,CASTLE HILL AV,2018-06-16,3950.0,4634.0,8584.0
7271,CASTLE HILL AV,2018-06-17,2963.0,3932.0,6895.0
7272,CASTLE HILL AV,2018-06-18,6442.0,5898.0,12340.0
7273,CASTLE HILL AV,2018-06-19,6801.0,6815.0,13616.0
7274,CASTLE HILL AV,2018-06-20,6787.0,7074.0,13861.0
7275,CASTLE HILL AV,2018-06-21,6643.0,6764.0,13407.0
7276,CASTLE HILL AV,2018-06-22,6569.0,6946.0,13515.0
7277,CASTLE HILL AV,2018-06-23,3740.0,4459.0,8199.0
7278,CASTLE HILL AV,2018-06-24,3154.0,3881.0,7035.0
7279,CASTLE HILL AV,2018-06-25,6613.0,6139.0,12752.0
7280,CASTLE HILL AV,2018-06-26,6793.0,6996.0,13789.0
7281,CASTLE HILL AV,2018-06-27,6297.0,6149.0,12446.0
7282,CASTLE HILL AV,2018-06-28,6176.0,5843.0,12019.0
7283,CASTLE HILL AV,2018-06-29,6296.0,6180.0,12476.0
7284,CASTLE HILL AV,2018-06-30,3796.0,4264.0,8060.0
7285,CASTLE HILL AV,2018-07-01,2897.0,3492.0,6389.0
7286,CASTLE HILL AV,2018-07-02,5887.0,5613.0,11500.0
7287,CASTLE HILL AV,2018-07-03,5869.0,5479.0,11348.0
7288,CASTLE HILL AV,2018-07-04,3220.0,3872.0,7092.0
7289,CASTLE HILL AV,2018-07-05,5692.0,5092.0,10784.0
7290,CASTLE HILL AV,2018-07-06,5689.0,5890.0,11579.0
7291,CATHEDRAL PKWY,2018-05-26,5805.0,1927.0,7732.0
7292,CATHEDRAL PKWY,2018-05-27,5690.0,2395.0,8085.0
7293,CATHEDRAL PKWY,2018-05-28,6893.0,3639.0,10532.0
7294,CATHEDRAL PKWY,2018-05-29,13767.0,6794.0,20561.0
7295,CATHEDRAL PKWY,2018-05-30,13929.0,7327.0,21256.0
7296,CATHEDRAL PKWY,2018-05-31,13750.0,7231.0,20981.0
7297,CATHEDRAL PKWY,2018-06-01,13854.0,7027.0,20881.0
7298,CATHEDRAL PKWY,2018-06-02,9366.0,5011.0,14377.0
7299,CATHEDRAL PKWY,2018-06-03,8647.0,4266.0,12913.0
7300,CATHEDRAL PKWY,2018-06-04,12844.0,6162.0,19006.0
7301,CATHEDRAL PKWY,2018-06-05,14108.0,7465.0,21573.0
7302,CATHEDRAL PKWY,2018-06-06,14023.0,7244.0,21267.0
7303,CATHEDRAL PKWY,2018-06-07,13560.0,7096.0,20656.0
7304,CATHEDRAL PKWY,2018-06-08,14134.0,7205.0,21339.0
7305,CATHEDRAL PKWY,2018-06-09,9184.0,4141.0,13325.0
7306,CATHEDRAL PKWY,2018-06-10,7503.0,4358.0,11861.0
7307,CATHEDRAL PKWY,2018-06-11,12757.0,6582.0,19339.0
7308,CATHEDRAL PKWY,2018-06-12,13731.0,7015.0,20746.0
7309,CATHEDRAL PKWY,2018-06-13,13639.0,6573.0,20212.0
7310,CATHEDRAL PKWY,2018-06-14,13769.0,6921.0,20690.0
7311,CATHEDRAL PKWY,2018-06-15,13244.0,6521.0,19765.0
7312,CATHEDRAL PKWY,2018-06-16,8747.0,4051.0,12798.0
7313,CATHEDRAL PKWY,2018-06-17,6941.0,3632.0,10573.0
7314,CATHEDRAL PKWY,2018-06-18,12302.0,6405.0,18707.0
7315,CATHEDRAL PKWY,2018-06-19,13133.0,6675.0,19808.0
7316,CATHEDRAL PKWY,2018-06-20,13898.0,6836.0,20734.0
7317,CATHEDRAL PKWY,2018-06-21,13425.0,6859.0,20284.0
7318,CATHEDRAL PKWY,2018-06-22,13507.0,6624.0,20131.0
7319,CATHEDRAL PKWY,2018-06-23,8749.0,4422.0,13171.0
7320,CATHEDRAL PKWY,2018-06-24,8353.0,4392.0,12745.0
7321,CATHEDRAL PKWY,2018-06-25,12179.0,6403.0,18582.0
7322,CATHEDRAL PKWY,2018-06-26,13154.0,6759.0,19913.0
7323,CATHEDRAL PKWY,2018-06-27,12502.0,6438.0,18940.0
7324,CATHEDRAL PKWY,2018-06-28,12457.0,6147.0,18604.0
7325,CATHEDRAL PKWY,2018-06-29,12521.0,6292.0,18813.0
7326,CATHEDRAL PKWY,2018-06-30,7854.0,3753.0,11607.0
7327,CATHEDRAL PKWY,2018-07-01,6211.0,3331.0,9542.0
7328,CATHEDRAL PKWY,2018-07-02,10871.0,5682.0,16553.0
7329,CATHEDRAL PKWY,2018-07-03,11379.0,5882.0,17261.0
7330,CATHEDRAL PKWY,2018-07-04,7548.0,3607.0,11155.0
7331,CATHEDRAL PKWY,2018-07-05,10834.0,5984.0,16818.0
7332,CATHEDRAL PKWY,2018-07-06,11064.0,5725.0,16789.0
7333,CENTRAL AV,2018-05-26,1154.0,890.0,2044.0
7334,CENTRAL AV,2018-05-27,961.0,963.0,1924.0
7335,CENTRAL AV,2018-05-28,1141.0,1010.0,2151.0
7336,CENTRAL AV,2018-05-29,3232.0,2765.0,5997.0
7337,CENTRAL AV,2018-05-30,3297.0,3174.0,6471.0
7338,CENTRAL AV,2018-05-31,3325.0,3248.0,6573.0
7339,CENTRAL AV,2018-06-01,3482.0,2975.0,6457.0
7340,CENTRAL AV,2018-06-02,1345.0,1204.0,2549.0
7341,CENTRAL AV,2018-06-03,1137.0,1175.0,2312.0
7342,CENTRAL AV,2018-06-04,3176.0,2845.0,6021.0
7343,CENTRAL AV,2018-06-05,3450.0,3194.0,6644.0
7344,CENTRAL AV,2018-06-06,3262.0,3109.0,6371.0
7345,CENTRAL AV,2018-06-07,3365.0,2932.0,6297.0
7346,CENTRAL AV,2018-06-08,3454.0,3031.0,6485.0
7347,CENTRAL AV,2018-06-09,1444.0,1405.0,2849.0
7348,CENTRAL AV,2018-06-10,1179.0,1250.0,2429.0
7349,CENTRAL AV,2018-06-11,3132.0,2910.0,6042.0
7350,CENTRAL AV,2018-06-12,3513.0,3195.0,6708.0
7351,CENTRAL AV,2018-06-13,3432.0,3061.0,6493.0
7352,CENTRAL AV,2018-06-14,3495.0,3031.0,6526.0
7353,CENTRAL AV,2018-06-15,3450.0,2890.0,6340.0
7354,CENTRAL AV,2018-06-16,1336.0,1174.0,2510.0
7355,CENTRAL AV,2018-06-17,841.0,814.0,1655.0
7356,CENTRAL AV,2018-06-18,3155.0,2829.0,5984.0
7357,CENTRAL AV,2018-06-19,3584.0,3377.0,6961.0
7358,CENTRAL AV,2018-06-20,3328.0,2977.0,6305.0
7359,CENTRAL AV,2018-06-21,1522.0,806.0,2328.0
7360,CENTRAL AV,2018-06-23,6703.0,6946.0,13649.0
7361,CENTRAL AV,2018-06-24,1277.0,1240.0,2517.0
7362,CENTRAL AV,2018-06-25,3187.0,2964.0,6151.0
7363,CENTRAL AV,2018-06-26,3445.0,3290.0,6735.0
7364,CENTRAL AV,2018-06-27,3384.0,2979.0,6363.0
7365,CENTRAL AV,2018-06-28,3376.0,3019.0,6395.0
7366,CENTRAL AV,2018-06-29,3478.0,2981.0,6459.0
7367,CENTRAL AV,2018-06-30,1480.0,1358.0,2838.0
7368,CENTRAL AV,2018-07-01,1146.0,1018.0,2164.0
7369,CENTRAL AV,2018-07-02,3021.0,2642.0,5663.0
7370,CENTRAL AV,2018-07-03,3150.0,2704.0,5854.0
7371,CENTRAL AV,2018-07-04,1344.0,1437.0,2781.0
7372,CENTRAL AV,2018-07-05,2904.0,2571.0,5475.0
7373,CENTRAL AV,2018-07-06,2967.0,2634.0,5601.0
7374,CENTRAL PK N110,2018-05-26,5321.0,4444.0,9765.0
7375,CENTRAL PK N110,2018-05-27,4426.0,4339.0,8765.0
7376,CENTRAL PK N110,2018-05-28,4777.0,4805.0,9582.0
7377,CENTRAL PK N110,2018-05-29,9609.0,7734.0,17343.0
7378,CENTRAL PK N110,2018-05-30,10108.0,8264.0,18372.0
7379,CENTRAL PK N110,2018-05-31,9748.0,8011.0,17759.0
7380,CENTRAL PK N110,2018-06-01,9941.0,8281.0,18222.0
7381,CENTRAL PK N110,2018-06-02,6957.0,6186.0,13143.0
7382,CENTRAL PK N110,2018-06-03,5719.0,5258.0,10977.0
7383,CENTRAL PK N110,2018-06-04,9496.0,8030.0,17526.0
7384,CENTRAL PK N110,2018-06-05,10039.0,8360.0,18399.0
7385,CENTRAL PK N110,2018-06-06,10148.0,8446.0,18594.0
7386,CENTRAL PK N110,2018-06-07,9731.0,8055.0,17786.0
7387,CENTRAL PK N110,2018-06-08,10206.0,8602.0,18808.0
7388,CENTRAL PK N110,2018-06-09,7305.0,6495.0,13800.0
7389,CENTRAL PK N110,2018-06-10,5477.0,5119.0,10596.0
7390,CENTRAL PK N110,2018-06-11,9169.0,7741.0,16910.0
7391,CENTRAL PK N110,2018-06-12,10311.0,8286.0,18597.0
7392,CENTRAL PK N110,2018-06-13,10287.0,8214.0,18501.0
7393,CENTRAL PK N110,2018-06-14,10152.0,8357.0,18509.0
7394,CENTRAL PK N110,2018-06-15,9432.0,7740.0,17172.0
7395,CENTRAL PK N110,2018-06-16,6999.0,6141.0,13140.0
7396,CENTRAL PK N110,2018-06-17,5572.0,5283.0,10855.0
7397,CENTRAL PK N110,2018-06-18,9274.0,7647.0,16921.0
7398,CENTRAL PK N110,2018-06-19,9765.0,8187.0,17952.0
7399,CENTRAL PK N110,2018-06-20,10079.0,8391.0,18470.0
7400,CENTRAL PK N110,2018-06-21,10071.0,8036.0,18107.0
7401,CENTRAL PK N110,2018-06-22,9761.0,8005.0,17766.0
7402,CENTRAL PK N110,2018-06-23,6829.0,5667.0,12496.0
7403,CENTRAL PK N110,2018-06-24,6357.0,5500.0,11857.0
7404,CENTRAL PK N110,2018-06-25,9002.0,7348.0,16350.0
7405,CENTRAL PK N110,2018-06-26,9756.0,7751.0,17507.0
7406,CENTRAL PK N110,2018-06-27,9228.0,7597.0,16825.0
7407,CENTRAL PK N110,2018-06-28,8677.0,6888.0,15565.0
7408,CENTRAL PK N110,2018-06-29,8992.0,7394.0,16386.0
7409,CENTRAL PK N110,2018-06-30,7097.0,6612.0,13709.0
7410,CENTRAL PK N110,2018-07-01,5819.0,6046.0,11865.0
7411,CENTRAL PK N110,2018-07-02,8117.0,7734.0,15851.0
7412,CENTRAL PK N110,2018-07-03,8441.0,7155.0,15596.0
7413,CENTRAL PK N110,2018-07-04,5898.0,5547.0,11445.0
7414,CENTRAL PK N110,2018-07-05,8543.0,7197.0,15740.0
7415,CENTRAL PK N110,2018-07-06,8198.0,6580.0,14778.0
7416,CHAMBERS ST,2018-05-26,14313.0,16830.0,31143.0
7417,CHAMBERS ST,2018-05-27,13120.0,14592.0,27712.0
7418,CHAMBERS ST,2018-05-28,14471.0,16663.0,31134.0
7419,CHAMBERS ST,2018-05-29,56774.0,44294.0,101068.0
7420,CHAMBERS ST,2018-05-30,65066.0,47918.0,112984.0
7421,CHAMBERS ST,2018-05-31,65336.0,46934.0,112270.0
7422,CHAMBERS ST,2018-06-01,58556.0,42130.0,100686.0
7423,CHAMBERS ST,2018-06-02,22037.0,20593.0,42630.0
7424,CHAMBERS ST,2018-06-03,15264.0,16445.0,31709.0
7425,CHAMBERS ST,2018-06-04,58723.0,44751.0,103474.0
7426,CHAMBERS ST,2018-06-05,64224.0,46497.0,110721.0
7427,CHAMBERS ST,2018-06-06,65958.0,48609.0,114567.0
7428,CHAMBERS ST,2018-06-07,64312.0,47328.0,111640.0
7429,CHAMBERS ST,2018-06-08,58757.0,44042.0,102799.0
7430,CHAMBERS ST,2018-06-09,21026.0,20679.0,41705.0
7431,CHAMBERS ST,2018-06-10,14487.0,15625.0,30112.0
7432,CHAMBERS ST,2018-06-11,57584.0,44474.0,102058.0
7433,CHAMBERS ST,2018-06-12,63616.0,46565.0,110181.0
7434,CHAMBERS ST,2018-06-13,63211.0,45504.0,108715.0
7435,CHAMBERS ST,2018-06-14,62308.0,46990.0,109298.0
7436,CHAMBERS ST,2018-06-15,54403.0,40684.0,95087.0
7437,CHAMBERS ST,2018-06-16,20610.0,21487.0,42097.0
7438,CHAMBERS ST,2018-06-17,14868.0,15699.0,30567.0
7439,CHAMBERS ST,2018-06-18,56900.0,42963.0,99863.0
7440,CHAMBERS ST,2018-06-19,63535.0,46308.0,109843.0
7441,CHAMBERS ST,2018-06-20,64528.0,47103.0,111631.0
7442,CHAMBERS ST,2018-06-21,62336.0,45963.0,108299.0
7443,CHAMBERS ST,2018-06-22,56565.0,41608.0,98173.0
7444,CHAMBERS ST,2018-06-23,20001.0,20281.0,40282.0
7445,CHAMBERS ST,2018-06-24,16310.0,18060.0,34370.0
7446,CHAMBERS ST,2018-06-25,57626.0,44579.0,102205.0
7447,CHAMBERS ST,2018-06-26,65048.0,48267.0,113315.0
7448,CHAMBERS ST,2018-06-27,63465.0,46333.0,109798.0
7449,CHAMBERS ST,2018-06-28,60716.0,45295.0,106011.0
7450,CHAMBERS ST,2018-06-29,54747.0,41154.0,95901.0
7451,CHAMBERS ST,2018-06-30,24479.0,30000.0,54479.0
7452,CHAMBERS ST,2018-07-01,16066.0,18430.0,34496.0
7453,CHAMBERS ST,2018-07-02,51206.0,41694.0,92900.0
7454,CHAMBERS ST,2018-07-03,54311.0,41172.0,95483.0
7455,CHAMBERS ST,2018-07-04,16285.0,16179.0,32464.0
7456,CHAMBERS ST,2018-07-05,47834.0,39647.0,87481.0
7457,CHAMBERS ST,2018-07-06,45571.0,36099.0,81670.0
7458,CHAUNCEY ST,2018-05-26,2101.0,700.0,2801.0
